id,user_id,task_type,description,related_link,date_from,date_to,status,priority,created_at,updated_at,created_by,assigned_by,start_time,end_time,duration_minutes
af13314f-7348-4d91-b429-4b8f0df55048,316e69c6-4baa-49c3-aec7-eef97b2756ee,Cover Session,"Hana Badr Hassan S-106583 - Grade 3 - 4",,2026-01-24,2026-01-24,archived,3,2026-02-07 19:25:00.066378+00,2026-02-07 19:30:28.232551+00,,,,,,
582744c7-2b64-4a2c-9f59-f16834601013,316e69c6-4baa-49c3-aec7-eef97b2756ee,Cover Session,"Omar Maged Mohamad S-85922 - Grade 3 - 4",,2026-01-11,2026-01-11,archived,3,2026-02-07 19:23:08.207756+00,2026-02-07 19:30:30.748285+00,,,,,,
6ebf6ca6-c3de-4904-ac55-3ffb83a20287,14626a70-e06d-4406-bdff-0ca0271f27c0,Cover Session,Covered 3 Sessions,,2026-02-07,2026-02-07,done,2,2026-02-07 19:47:00.472477+00,2026-02-07 19:47:00.472477+00,,,,,,
20c073ea-c3ce-4c80-a7eb-c9f30b5358a2,14626a70-e06d-4406-bdff-0ca0271f27c0,Other,"Supported tutors and team members with their inquiries and needed material",,2026-02-07,2026-02-07,done,1,2026-02-07 19:47:52.750408+00,2026-02-07 19:47:52.750408+00,,,,,,
2ae5adc6-4d22-4c69-ab2f-68fd757cf9ab,c1402d6f-183f-4afe-af13-6319784141e9,Study Plan,Follow up study plan,,2026-02-07,2026-02-07,done,2,2026-02-07 19:51:46.463688+00,2026-02-07 19:56:32.137969+00,,,,,,
0d412471-1bc7-4e00-b744-695c821db667,8bbfaf3e-70d2-46f4-8748-47e04282553d,Study Plan,"Sending study plan to: T-9300 Ahmed Kamel T-2168 Norhan Ebead",,2026-02-07,2026-02-07,done,2,2026-02-07 19:56:32.702883+00,2026-02-07 19:56:32.702883+00,,,,,,
edead4b5-7acb-4fb8-8103-c741230ef300,8bbfaf3e-70d2-46f4-8748-47e04282553d,Other,Sending calendly link,,2026-02-07,2026-02-07,done,2,2026-02-07 19:57:01.008365+00,2026-02-07 19:57:01.008365+00,,,,,,
175b7242-4f0f-4ace-9692-b270e2484116,ebf46837-d9bd-46c5-ab0d-f264e608dd7a,Cover Session,cover session at 7:30,,2026-02-07,2026-02-07,done,3,2026-02-07 20:10:44.492499+00,2026-02-07 20:10:44.492499+00,,,,,,
ace30438-d9ad-4d1e-afc7-dd9f2264eb57,52262890-c566-4bb3-b1b3-9ae52851f182,Other,"send session material to rawan hussien",,2026-02-07,2026-02-07,done,2,2026-02-07 20:10:50.80064+00,2026-02-07 20:10:50.80064+00,,,,,,
c1309cd1-8304-4125-9d95-d119e166a2a8,ebf46837-d9bd-46c5-ab0d-f264e608dd7a,Cover Session,cover session at 9:00,,2026-02-07,2026-02-07,done,3,2026-02-07 20:11:02.680016+00,2026-02-07 20:11:02.680016+00,,,,,,
dbd8809f-37fe-45d7-abd2-843e35361500,52262890-c566-4bb3-b1b3-9ae52851f182,Other,"announce about support material sheet in team 4",,2026-02-07,2026-02-07,done,2,2026-02-07 20:11:53.430244+00,2026-02-07 20:11:53.430244+00,,,,,,
f853bfc2-3ab4-40eb-8ec4-9bc96aba3508,59892d43-6f2f-46c8-b9d9-308764bc9778,Other,send calendly link to my team to let them book an evaluation meeting,https://calendly.com/rewanramadanharoon321/january-evaluation-meetings,2026-02-07,2026-02-07,done,3,2026-02-07 20:11:55.017255+00,2026-02-07 20:11:55.017255+00,,,,,,
e3f7a1db-ad11-4090-81f8-4be8aa0b19ba,52262890-c566-4bb3-b1b3-9ae52851f182,Other,"call jaklin to enter the session & assist her to solve zoom problem & report to moderation",,2026-02-07,2026-02-07,done,2,2026-02-07 20:13:27.397761+00,2026-02-07 20:13:27.397761+00,,,,,,
523664a7-15eb-4309-b1cf-72570bc1cf18,59892d43-6f2f-46c8-b9d9-308764bc9778,Session Review,"Reviewing a session for Aya Al-Mahrouk for validating a student case",,2026-02-01,2026-02-01,done,2,2026-02-07 20:14:37.61367+00,2026-02-07 20:14:37.61367+00,,,,,,
ce63b9d6-fd17-479f-a975-e4c601c27fca,52262890-c566-4bb3-b1b3-9ae52851f182,Other,"guide ahmed about how to handle the session S-219854",,2026-02-07,2026-02-07,done,2,2026-02-07 20:15:02.192459+00,2026-02-07 20:15:02.192459+00,,,,,,
b88f2381-b2b2-4a66-b441-6fc0f80311b4,59892d43-6f2f-46c8-b9d9-308764bc9778,Other,"S-28558 assign the student case as he suffers from a technical issue that affects him during the session and make him unable to control his device",,2026-02-01,2026-02-01,done,3,2026-02-07 20:16:11.683963+00,2026-02-07 20:16:11.683963+00,,,,,,
cc4f7920-1bdf-479f-8306-340aa3abdf5c,59892d43-6f2f-46c8-b9d9-308764bc9778,Cover Session,1 session,,2026-02-01,2026-02-01,done,3,2026-02-07 20:16:41.907369+00,2026-02-07 20:16:41.907369+00,,,,,,
dfb11950-6eef-4242-b671-e11c6424f791,59892d43-6f2f-46c8-b9d9-308764bc9778,Other,"counting number of meetings per each mentor in our Team 4 in January",,2026-02-01,2026-02-01,done,3,2026-02-07 20:17:35.473035+00,2026-02-07 20:17:35.473035+00,,,,,,
74075789-51e5-42ec-8567-b4e325bec6ca,59892d43-6f2f-46c8-b9d9-308764bc9778,Cover Session,2 sessions,,2026-02-02,2026-02-02,done,3,2026-02-07 20:18:15.1077+00,2026-02-07 20:18:15.1077+00,,,,,,
2ee38a6f-cb8f-4476-b8a4-d363065f0850,59892d43-6f2f-46c8-b9d9-308764bc9778,Other,prepare  reminder message,,2026-02-02,2026-02-02,done,3,2026-02-07 20:18:50.649157+00,2026-02-07 20:18:50.649157+00,,,,,,
e235387d-6222-41c8-b5cd-7abd231f3883,59892d43-6f2f-46c8-b9d9-308764bc9778,Other,"Editing student feedback for Nada Essam",,2026-02-02,2026-02-02,done,3,2026-02-07 20:19:22.451895+00,2026-02-07 20:19:22.451895+00,,,,,,
e5398c89-090c-4c6d-a1f4-356449e60963,52262890-c566-4bb3-b1b3-9ae52851f182,Other,"edit feedback S-D2415 to nada",,2026-02-07,2026-02-07,done,2,2026-02-07 20:22:24.581392+00,2026-02-07 20:22:24.581392+00,,,,,,
1c713a48-a069-4fb7-a624-811bac217359,ad80a2c7-9970-4a96-bd28-c781bc81d03f,Cover Session,Session 9 pm,,2026-02-07,2026-02-07,done,3,2026-02-07 20:24:19.744384+00,2026-02-07 20:24:19.744384+00,,,,,,
9e544ee2-db3a-4864-a087-08d62f5ae6d5,97d1ff5c-bd83-4687-8276-fa161cefaba0,Cover Session,Cover 5 sessions,,2026-02-07,2026-02-07,done,2,2026-02-08 11:49:20.664486+00,2026-02-08 11:49:20.664486+00,,,,,,
01a6cbc8-fd92-4e5f-b3fd-9e605d776b7c,ad80a2c7-9970-4a96-bd28-c781bc81d03f,Team Meeting,Meeting with new team leader at 2 pm,,2026-02-07,2026-02-07,done,3,2026-02-07 20:27:28.688747+00,2026-02-07 20:27:28.688747+00,,,,,,
17bcf0a7-1ac3-4003-af62-63843d3ff0c8,ad80a2c7-9970-4a96-bd28-c781bc81d03f,Check Flags,Check community flag at 2:30 pm,,2026-02-07,2026-02-07,done,3,2026-02-07 20:25:42.623573+00,2026-02-07 20:27:40.844678+00,,,,,,
cb314efe-f016-4dc4-85ca-9f51ae6b95a8,ad80a2c7-9970-4a96-bd28-c781bc81d03f,Cover Session,Cover session at 3 pm,,2026-02-07,2026-02-07,done,4,2026-02-07 20:22:10.514909+00,2026-02-07 20:27:49.57415+00,,,,,,
020b7662-41c3-4d02-abb2-8eab2fbe33b7,2037f361-3570-4946-9b8d-e7d24189b59e,Cover Session,full day,,2026-02-07,2026-02-07,done,3,2026-02-08 00:39:59.513775+00,2026-02-08 00:39:59.513775+00,,,,,,
4a5cb8d8-b4e4-4622-bb69-33cf5d08fcd2,2037f361-3570-4946-9b8d-e7d24189b59e,Session Review,"review cs cases for T-7322 and T-3633",,2026-02-08,2026-02-08,done,1,2026-02-08 00:41:31.612535+00,2026-02-08 00:41:31.612535+00,,,,,,
d84e5f68-a2e5-4563-ab3f-8086d8059b27,11dd4b0c-9af0-4901-a65a-252d72623af0,Cover Session,"S-329391 Cover session at 9",,2026-02-07,2026-02-07,done,3,2026-02-07 19:36:44.071713+00,2026-02-08 03:31:32.798086+00,,,,,,
e2c4f649-0efc-4f43-9aeb-e8fff204d566,c0fc68a4-1170-4f8a-80f5-4ce7300dd458,One-to-One Meeting,"Help Abdelrohman to install Unity and advise him to send to the student who had trouble during installation",,2026-02-08,2026-02-10,done,2,2026-02-07 22:18:59.507962+00,2026-02-09 14:58:42.667256+00,,,,,,
f238ef4a-b05a-4fe5-a37c-70f8a09ce49c,5585b896-3ea3-4908-8346-cbe6e16a092e,Cover Session,"Slot 9:00 PM S-356979",,2026-02-08,2026-02-08,done,3,2026-02-08 11:55:58.929703+00,2026-02-08 20:15:06.382771+00,,,,,,
88620695-e176-4dbb-8041-b5234162066e,8bbfaf3e-70d2-46f4-8748-47e04282553d,Other,Sending quality comments,,2026-02-08,2026-02-08,done,2,2026-02-08 12:27:45.00109+00,2026-02-08 12:27:45.00109+00,,,,,,
c029df1a-ee78-4648-ac21-275658af5c7f,5585b896-3ea3-4908-8346-cbe6e16a092e,One-to-One Meeting,"Technical issue in flutlab with tutor T-12233. took half an hour.",,2026-02-08,2026-02-08,done,4,2026-02-08 12:35:07.952702+00,2026-02-08 12:35:07.952702+00,,,,,,
fb7919fe-8bb5-464a-9b6b-a7f39838b432,5585b896-3ea3-4908-8346-cbe6e16a092e,Other,Slack shift,,2026-02-08,2026-02-08,done,2,2026-02-08 11:55:18.043339+00,2026-02-08 12:58:46.284439+00,,,,,,
e6cd0bc1-f0e0-4c69-8f96-655bfc9c8382,c1402d6f-183f-4afe-af13-6319784141e9,One-to-One Meeting,"meeting with Marwa Mohammed to prepare Feb challenge",,2026-02-08,2026-02-08,done,3,2026-02-07 19:57:35.815279+00,2026-02-08 12:56:44.595904+00,,,,,,
7582f131-a628-471f-9072-94a5c91fe1c8,8bbfaf3e-70d2-46f4-8748-47e04282553d,Cover Session,Covering 3 Session,,2026-02-08,2026-02-08,done,2,2026-02-08 12:21:09.378268+00,2026-02-08 18:40:38.877411+00,,,,,,
db9acab6-734b-47fa-9d92-89cfe6704adc,c0fc68a4-1170-4f8a-80f5-4ce7300dd458,One-to-One Meeting,Evaluation meeting with Alaa Nabil at 2:00 pm,,2026-02-08,2026-02-08,done,2,2026-02-07 22:13:50.953191+00,2026-02-08 14:14:36.341221+00,,,,,,
8c53a544-1faa-4192-a6d9-7366d90a018a,c0fc68a4-1170-4f8a-80f5-4ce7300dd458,Other,"Check team 04 flags sheet and send to my teammate",,2026-02-08,2026-02-08,done,2,2026-02-07 22:15:03.926022+00,2026-02-08 14:29:40.997902+00,,,,,,
b5660341-e6be-4ad9-9270-bd92ac3b52ac,cea54012-b4d5-4643-8164-2e220e64ddf7,Other,First Meeting with the new batch at 2:00 PM,,2026-02-08,2026-02-08,done,3,2026-02-08 09:37:04.416424+00,2026-02-08 14:54:09.752158+00,,,,,,
a3c59ae8-c658-4017-be62-e2369c4dbc7a,cea54012-b4d5-4643-8164-2e220e64ddf7,Other,Leaves on system,,2026-02-08,2026-02-08,done,3,2026-02-08 09:37:25.003212+00,2026-02-08 16:42:41.725736+00,,,,,,
a12d3b71-ae65-4262-b202-ec29cf2e89ef,8bbfaf3e-70d2-46f4-8748-47e04282553d,One-to-One Meeting,Evaluation meeting for Jan report with Asmaa Ahmed,,2026-02-08,2026-02-08,done,2,2026-02-08 11:03:51.464066+00,2026-02-08 22:46:53.92076+00,,,,,,
459bc85e-2e80-4e68-829b-be6604524c37,c0fc68a4-1170-4f8a-80f5-4ce7300dd458,Check Flags,Check Eman flag,,2026-02-08,2026-02-08,done,2,2026-02-07 22:14:27.682753+00,2026-02-09 15:48:03.315776+00,,,,,,
d45a5c0b-0544-4ca5-a591-680ba7b77acc,cea54012-b4d5-4643-8164-2e220e64ddf7,Other,No-show Validation,,2026-02-08,2026-02-08,done,3,2026-02-08 09:37:44.859179+00,2026-02-10 11:35:20.41213+00,,,,,,
593e9fd9-844c-4b55-ade5-2d59d4607a01,cea54012-b4d5-4643-8164-2e220e64ddf7,One-to-One Meeting,"Meeting with 1 of the mentors to discuss his role and responsibilities the choowen mentor will be according to the availability of the mentors",,2026-02-08,2026-02-08,done,2,2026-02-08 09:40:51.889277+00,2026-02-13 16:43:32.842516+00,,,,,,
30791d91-d448-4b6c-befa-f12188cb6425,cea54012-b4d5-4643-8164-2e220e64ddf7,Other,handling the team sheet,,2026-02-08,2026-02-15,todo,2,2026-02-08 09:38:56.966152+00,2026-02-13 16:58:10.235264+00,,,,,,
ee787f11-e50e-475e-bff6-e51636c65902,c3251261-cbc7-4bba-a6e8-17a947cf74ae,Study Plan,preparing March study plan,,2026-02-08,2026-02-19,done,2,2026-02-08 11:10:09.944869+00,2026-02-13 17:55:04.148874+00,,,,,,
024d4bba-11f1-4ce2-b787-20e8f27fd503,c3251261-cbc7-4bba-a6e8-17a947cf74ae,Check Flags,Reem's Flag,,2026-02-08,2026-02-19,archived,2,2026-02-08 11:11:45.098527+00,2026-02-13 20:05:56.769327+00,,,,,,
c28f5609-2023-4efe-bfdc-b7de60b88531,316e69c6-4baa-49c3-aec7-eef97b2756ee,Team Meeting,HR Meeting,,2026-02-08,2026-02-08,done,2,2026-02-08 12:47:17.191113+00,2026-02-08 12:47:17.191113+00,,,,,,
59a206c0-9015-4535-8363-600513aca9e2,c1402d6f-183f-4afe-af13-6319784141e9,One-to-One Meeting,suport meeting with Viola,https://zoom.us/j/95640334374,2026-02-08,2026-02-08,done,4,2026-02-08 12:54:47.973258+00,2026-02-08 12:54:47.973258+00,,,,,,
60a8bffc-b5ae-470e-9b56-a7d341eb4f87,c1402d6f-183f-4afe-af13-6319784141e9,One-to-One Meeting,"meeting with marwa mohammed working on feb challenge & discussed some quality comments",https://zoom.us/j/98288007489,2026-02-08,2026-02-08,archived,3,2026-02-08 12:56:16.104132+00,2026-02-08 12:56:42.236733+00,,,,,,
6883de9a-80fb-482f-bcd5-035e7d42ff4f,2037f361-3570-4946-9b8d-e7d24189b59e,Team Meeting,hr meeting,,2026-02-08,2026-02-08,done,1,2026-02-08 13:19:39.612196+00,2026-02-08 13:19:39.612196+00,,,,,,
fccb4e6c-2f40-451a-845f-9e2d9c2a6d20,2037f361-3570-4946-9b8d-e7d24189b59e,Session Review,cs ticket for T-1858,,2026-02-08,2026-02-08,done,2,2026-02-08 13:20:40.79809+00,2026-02-08 13:20:40.79809+00,,,,,,
def5c77b-3e5e-42cd-9121-4bdc5c31d85b,2037f361-3570-4946-9b8d-e7d24189b59e,Check Flags,community flag for T-4620,,2026-02-08,2026-02-08,done,2,2026-02-08 13:22:13.448236+00,2026-02-08 13:22:13.448236+00,,,,,,
1147fe57-d749-49f8-89fe-cc6000be4da0,8f645bd2-3df6-4487-ae7b-7c49d8f1d253,Other,HR meeting,,2026-02-08,2026-02-08,done,2,2026-02-08 13:31:00.136801+00,2026-02-08 13:31:00.136801+00,,,,,,
525f2928-995e-408b-bdd3-991daa088ab0,8f645bd2-3df6-4487-ae7b-7c49d8f1d253,Other,Assist Menna in salary case,,2026-02-08,2026-02-08,done,3,2026-02-08 13:32:51.370345+00,2026-02-08 13:32:51.370345+00,,,,,,
0be77861-cea1-478c-8347-cff02b7407b3,8f33f62c-b915-40ed-8129-d2b60864e017,Other,"Language barrier case: Tutor needs to raise a language barrier case, I am watching the session record to check whether to validate or not.",,2026-02-08,2026-02-08,done,2,2026-02-08 12:35:56.375289+00,2026-02-08 13:36:39.26116+00,,,,,,
88ce78bd-7bd2-435f-9582-2d4ca9cc35b3,c1402d6f-183f-4afe-af13-6319784141e9,Other,"Send session quality comments ( Need to improve ) & validate it with tutor",,2026-02-08,2026-02-08,done,2,2026-02-08 13:38:04.687555+00,2026-02-08 18:58:42.806981+00,,,,,,
530eddbe-5e46-4151-8842-d9cb00ee9a02,11dd4b0c-9af0-4901-a65a-252d72623af0,Cover Session,S-154892  Cover session at 3:00,,2026-02-08,2026-02-08,done,3,2026-02-08 14:19:23.117973+00,2026-02-08 14:19:23.117973+00,,,,,,
d6ff711d-871c-4ed6-b81e-5368af1dcb01,11dd4b0c-9af0-4901-a65a-252d72623af0,Other,Slack shift extra shift of Saturday 7/2/2026,,2026-02-08,2026-02-08,done,2,2026-02-08 14:21:47.328852+00,2026-02-08 14:21:47.328852+00,,,,,,
f74c7b5a-c5af-4f4c-847c-c9cf9307e755,5585b896-3ea3-4908-8346-cbe6e16a092e,Cover Session,"Slot 3:00 PM S-108511 It was a cover session it was sent to me at 3:07 PM, I joined at 3:12 PM.",,2026-02-08,2026-02-08,done,3,2026-02-08 14:28:46.170505+00,2026-02-08 14:28:46.170505+00,,,,,,
188cf9d8-0737-46df-a2e2-ddedbe1f6aa6,11dd4b0c-9af0-4901-a65a-252d72623af0,Cover Session,S-27292 Cover session at 4:30,,2026-02-08,2026-02-08,done,3,2026-02-08 14:20:32.941731+00,2026-02-08 15:33:38.629859+00,,,,,,
093d48d7-d012-45d2-9ad7-ef9d7145b85f,79c89dfb-eb95-4439-9640-625fa3ac3571,Cover Session,"Elhousain Salah  [4:28 PM] Hello @Mentor-Nayera Hossam [T-4183] Kindly recheck your slot at 06:00, as it has been changed for today. Thank you for your time and consideration. Best regards, iSchool Moderation Team.",,2026-02-07,2026-02-07,done,3,2026-02-07 17:09:04.163076+00,2026-02-08 15:33:40.874192+00,,,,,,
5a034baf-e52a-45c6-9bcd-822e0fc07f7b,7649f3a3-7473-4896-90e5-8afa734828e8,Cover Session,"Hamdan Ahmad S-84211 - Grade 11 - 12 Copy Login Link Sun 8 Feb 2026 04:30 PM active L2: Introduction to Data Analysis with Google sheets M1: Data science and analysis with Python",,2026-02-08,2026-02-08,done,2,2026-02-08 15:33:48.530386+00,2026-02-08 15:33:48.530386+00,,,,,,
aa331b0e-622d-4385-9191-43085098b88a,c3251261-cbc7-4bba-a6e8-17a947cf74ae,Cover Session,"6:00 session was assigned to my schedule while I was delivering another session",,2026-02-08,2026-02-08,done,3,2026-02-08 15:40:39.419493+00,2026-02-09 11:45:42.526215+00,,,,,,
b9a1ef16-50c9-46f0-9397-838ce251c462,c0fc68a4-1170-4f8a-80f5-4ce7300dd458,One-to-One Meeting,Evaluation meaning with Ahmed Shams,,2026-02-08,2026-02-08,done,2,2026-02-08 14:14:29.343353+00,2026-02-08 15:39:58.422453+00,,,,,,
2d6958ab-06e3-4cc5-8075-664a51a0f376,45620717-bd9b-45ba-8265-b85af82e7796,Other,send cs case forone of my tutors,,2026-02-08,2026-02-08,done,2,2026-02-08 16:33:37.028532+00,2026-02-08 17:11:08.839696+00,,,,,,
48d16440-30f7-408a-b8d4-058ee78557f8,79c89dfb-eb95-4439-9640-625fa3ac3571,Cover Session,"[5:00 PM]Hello @Mentor-Nayera Hossam [T-4183] Kindly recheck your slot at 07:30, as it has been changed for today. Thank you for your time and consideration. Best regards, iSchool Moderation Team.",,2026-02-08,2026-02-08,done,3,2026-02-08 15:33:28.081351+00,2026-02-09 12:05:38.875068+00,,,,,,
d50136ad-0bf8-4e63-8f78-0b3dd602b62d,c3251261-cbc7-4bba-a6e8-17a947cf74ae,Cover Session,session assigned to my schedule while I was delivering another session,,2026-02-08,2026-02-08,done,3,2026-02-08 15:40:15.78786+00,2026-02-09 11:47:15.100239+00,,,,,,
5ce71a72-771f-44fe-a8f8-b1dbbdc139c1,c0fc68a4-1170-4f8a-80f5-4ce7300dd458,Other,check Team04 Quality DB,,2026-02-08,2026-02-08,done,2,2026-02-08 14:28:36.403019+00,2026-02-08 15:50:17.984312+00,,,,,,
c3b4cbc9-8c54-48bc-aabd-b0f885108146,57c183de-55fd-48d6-ab8d-09a138b0fd0b,Other,"Reviewing CS Case Case ID: 191264",,2026-02-08,2026-02-08,done,3,2026-02-08 15:51:53.829967+00,2026-02-08 16:29:13.52731+00,cea54012-b4d5-4643-8164-2e220e64ddf7,cea54012-b4d5-4643-8164-2e220e64ddf7,,,
70f00ff2-24c8-40f9-8568-4f97edb918f0,316e69c6-4baa-49c3-aec7-eef97b2756ee,Cover Session,"Omar Maged Mohamad S-85922 - Grade 3 - 4",,2026-02-08,2026-02-08,done,3,2026-02-08 16:04:46.589631+00,2026-02-08 16:04:54.642304+00,,,,,,
740eb10e-63c9-4bdd-bc57-6daf32f4b84c,45620717-bd9b-45ba-8265-b85af82e7796,Other,reminders for the session on Slack,,2026-02-08,2026-02-08,done,2,2026-02-08 16:08:04.602991+00,2026-02-08 16:08:04.602991+00,,,,,,
a14bcdf9-a8d0-4023-ad89-e226d1c19595,45620717-bd9b-45ba-8265-b85af82e7796,Team Meeting,Hr Meeting,,2026-02-08,2026-02-08,done,2,2026-02-08 16:08:26.839964+00,2026-02-08 16:08:37.581074+00,,,,,,
e59e1b66-88c1-4c3a-8891-69863733364b,45620717-bd9b-45ba-8265-b85af82e7796,Other,Edit the feedback for one of the tutors,,2026-02-08,2026-02-08,done,2,2026-02-08 16:10:48.52513+00,2026-02-08 16:10:48.52513+00,,,,,,
5d7560d1-7540-4f5b-920a-ab392b7d8eb8,5585b896-3ea3-4908-8346-cbe6e16a092e,Cover Session,"Slot 7:30 PM S-84819 frozen",,2026-02-08,2026-02-08,archived,3,2026-02-08 13:02:45.492349+00,2026-02-08 18:33:50.059111+00,,,,,,
36b28295-b387-4409-954b-9184e3ce69b1,c0fc68a4-1170-4f8a-80f5-4ce7300dd458,Session Review,"Ahmed shams has a student need a download so I'm going to review her last session first",,2026-02-08,2026-02-08,done,2,2026-02-07 22:16:54.44186+00,2026-02-09 14:58:37.00643+00,,,,,,
004b50f2-bc75-4252-8c4f-26c2cc018d35,8f645bd2-3df6-4487-ae7b-7c49d8f1d253,Other,Shehab CS Ticket,,2026-02-08,2026-02-08,done,3,2026-02-08 13:31:42.947981+00,2026-02-08 17:39:58.111239+00,,,,,,
16f63aa7-dbbc-4065-847f-546afbf26c68,8f645bd2-3df6-4487-ae7b-7c49d8f1d253,Other,"checking menna's dashboard feedback bug and assist her",,2026-02-08,2026-02-08,done,2,2026-02-08 13:33:25.429463+00,2026-02-08 17:40:06.46938+00,,,,,,
fb29a8ce-abb2-4db4-b546-5ee0502d4f6e,11dd4b0c-9af0-4901-a65a-252d72623af0,Cover Session,S-174426 Cover session at 7:30,,2026-02-08,2026-02-08,done,3,2026-02-08 14:23:15.122659+00,2026-02-08 18:08:47.152602+00,,,,,,
376985b1-a911-4c8d-bd8a-8016908a4cbe,8a51fd39-3c02-44e5-a178-2f3aafc2e3e5,Other,"Cs Case case number 191244",,2026-02-08,2026-02-08,done,2,2026-02-08 15:24:53.93249+00,2026-02-08 17:55:52.386957+00,,,,,,
821b721c-71e9-47d6-ba78-088aa9f0823b,d7c33a8a-1c83-4cc3-a1b9-72787c40d165,Cover Session,5 sessions,,2026-02-08,2026-02-08,done,3,2026-02-08 12:56:24.204761+00,2026-02-14 19:41:00.941593+00,,,,,,
22c0c4b1-26b1-4e33-ab50-c8296fc3628a,11dd4b0c-9af0-4901-a65a-252d72623af0,Cover Session,S-188649 Cover session at 3:00,,2026-02-09,2026-02-09,done,3,2026-02-08 14:24:18.268634+00,2026-02-09 17:03:28.4552+00,,,,,,
b4eee33f-f48d-402f-a9d7-cd82a307b61d,0af709a7-115e-4c62-9863-c0c078daf370,Cover Session,"Cover slot 4:30 outside team Cover slot 6:00 outside team",,2026-02-08,2026-02-08,done,2,2026-02-08 18:15:59.162646+00,2026-02-08 18:15:59.162646+00,,,,,,
5f7e225a-e318-4e05-8496-2aff2bda0d6d,ad80a2c7-9970-4a96-bd28-c781bc81d03f,Cover Session,Cover session at 4:30 pm,,2026-08-02,2026-08-02,done,3,2026-02-08 18:54:22.626758+00,2026-02-08 18:54:22.626758+00,,,,,,
3401eef0-05d6-4b86-9a9b-7cdd07fbce22,ad80a2c7-9970-4a96-bd28-c781bc81d03f,Other,Help tutor in his report at 8:30 pm,,2026-08-02,2026-08-02,done,2,2026-02-08 18:56:20.407734+00,2026-02-08 18:56:20.407734+00,,,,,,
b5d74a4a-58af-4a5a-a6dc-74c354199d32,ad80a2c7-9970-4a96-bd28-c781bc81d03f,Other,Help tutor to deal with student at 8 pm,,2026-08-02,2026-08-02,done,2,2026-02-08 18:57:25.337703+00,2026-02-08 18:57:25.337703+00,,,,,,
b0410a46-dbe5-4d95-8606-b69d0cb1720f,8f33f62c-b915-40ed-8129-d2b60864e017,Other,"Slack shift - instructors education channel",,2026-02-08,2026-02-08,done,2,2026-02-08 18:21:42.760351+00,2026-02-08 20:03:02.272156+00,,,,,,
4522f838-d016-4842-8c07-5267e18aa88a,c3251261-cbc7-4bba-a6e8-17a947cf74ae,Cover Session,"9:00 pm session was assigned to my schedule while I was delivering another session",,2026-02-08,2026-02-08,done,3,2026-02-08 15:41:41.646982+00,2026-02-09 11:45:28.118677+00,,,,,,
79d95b4f-b5b8-4548-abd5-fb7cbeee971d,c3251261-cbc7-4bba-a6e8-17a947cf74ae,Cover Session,"7:30 session assigned to my schedule while I was delivering another session",,2026-02-08,2026-02-08,done,3,2026-02-08 15:41:01.638915+00,2026-02-09 11:45:35.794611+00,,,,,,
d605c3b3-1f48-48e3-9b14-2113bbf8f323,c0fc68a4-1170-4f8a-80f5-4ce7300dd458,Cover Session,Cover 2 session,,2026-02-08,2026-02-08,done,2,2026-02-08 17:35:43.527262+00,2026-02-09 14:58:35.6855+00,,,,,,
af61a968-915f-4d36-93e8-fcae6483a5fc,11dd4b0c-9af0-4901-a65a-252d72623af0,Cover Session,S-106119 Cover session at 6:00,,2026-02-09,2026-02-09,done,3,2026-02-08 14:22:43.702971+00,2026-02-09 17:02:41.215674+00,,,,,,
f1fa24b6-0936-4a56-ad6e-600cae55cb58,5f193202-62b8-4a1a-96c2-8599bfd076ca,Cover Session,Full day,,2026-02-08,2026-02-08,done,3,2026-02-08 18:58:35.571848+00,2026-02-08 18:58:35.571848+00,,,,,,
940b1e4a-39ae-4ba0-9faa-e0978a06c365,c1402d6f-183f-4afe-af13-6319784141e9,Cover Session,cover 3 sessions,,2026-02-08,2026-02-08,done,4,2026-02-08 13:08:45.317719+00,2026-02-08 18:58:38.263835+00,,,,,,
ceab23f9-27a5-4a7e-ac11-ec79475d9931,ebf46837-d9bd-46c5-ab0d-f264e608dd7a,Cover Session,cover sessions 3, 4:30, 7:30 and 9,,2026-02-08,2026-02-08,done,3,2026-02-08 19:27:15.079504+00,2026-02-08 19:27:22.604592+00,,,,,,
a1191fc7-1808-4c04-bc90-4c4f946ca62c,ebf46837-d9bd-46c5-ab0d-f264e608dd7a,Other,joined hr meeting from 2-3,,2026-02-08,2026-02-08,done,1,2026-02-08 19:27:58.977735+00,2026-02-08 19:27:58.977735+00,,,,,,
6342c4e8-b01d-433c-a405-d2d040513a4b,2037f361-3570-4946-9b8d-e7d24189b59e,Cover Session,S-18771  covering T-4620,,2026-02-08,2026-02-08,done,3,2026-02-08 19:46:34.165898+00,2026-02-08 19:46:34.165898+00,,,,,,
ad814334-7efe-4da0-b6f1-9ab9adf02366,14626a70-e06d-4406-bdff-0ca0271f27c0,Cover Session,Covered 3 sessions,,2026-02-08,2026-02-08,done,2,2026-02-08 19:58:37.079879+00,2026-02-08 19:58:37.079879+00,,,,,,
